#	millis	temp	humid	pres	CO2	micdig	micana
107	534865	11.78	65.35	101220.14	663	0	578.00
108	539901	11.78	65.07	101219.50	662	0	578.00
109	544937	11.78	64.67	101219.77	662	0	578.00
110	549975	11.79	63.81	101216.06	661	0	578.00
111	555021	11.78	64.68	101211.33	660	0	578.00
112	560062	11.78	64.72	101220.85	659	0	578.00
113	565099	11.78	64.68	101216.33	659	0	578.00
114	570135	11.77	65.26	101217.07	658	0	578.00
115	575171	11.77	65.16	101219.05	658	0	578.00
116	580208	11.76	65.93	101215.82	658	0	578.00
117	585244	11.75	66.13	101221.05	658	0	578.00
118	590280	11.73	66.43	101222.30	658	0	578.00
119	595317	11.73	66.13	101220.41	657	0	578.00
120	600353	11.73	66.27	101219.83	656	0	578.00
121	605390	11.72	66.39	101221.59	656	0	578.00
122	610426	11.72	65.77	101219.75	655	0	578.00
123	615468	11.71	66.20	101222.21	655	0	577.00
124	620504	11.71	66.28	101221.67	654	0	578.00
125	625541	11.71	65.77	101221.84	654	0	578.00
126	630577	11.71	65.86	101222.10	654	0	578.00
127	635613	11.70	65.66	101215.32	654	0	578.00
128	640650	11.69	65.96	101218.47	653	0	578.00
129	645686	11.70	65.37	101219.67	653	0	578.00
130	650722	11.69	66.38	101217.72	653	0	578.00
131	655759	11.69	65.88	101222.88	653	0	578.00
132	660795	11.67	66.59	101215.75	654	0	578.00
133	665831	11.67	65.54	101216.46	654	0	578.00
134	670872	11.67	66.20	101216.35	654	0	578.00
135	675909	11.67	65.99	101216.61	654	0	578.00
136	680945	11.66	65.96	101216.17	654	0	578.00
137	685982	11.67	65.39	101219.78	655	0	578.00
138	691018	11.67	65.87	101217.41	654	0	578.00
139	696054	11.66	66.13	101219.55	654	0	577.00
140	701091	11.64	66.27	101215.12	655	0	578.00
141	706127	11.64	66.06	101215.92	654	0	578.00
142	711163	11.64	66.46	101228.17	653	0	578.00
143	716200	11.65	66.12	101219.42	653	0	578.00
144	721236	11.64	66.30	101221.88	653	0	578.00
145	726278	11.63	66.48	101217.74	653	0	578.00
146	731314	11.63	66.31	101223.69	652	0	578.00
147	736351	11.64	66.20	101222.47	651	0	577.00
148	741387	11.63	66.58	101224.07	650	0	578.00
149	746424	11.63	66.18	101223.00	650	0	577.00
150	751460	11.63	66.07	101220.30	650	0	578.00
151	756496	11.62	66.04	101221.16	649	0	577.00
152	761533	11.62	66.16	101218.57	649	0	578.00
153	766569	11.62	66.46	101221.69	648	0	578.00
154	771605	11.61	66.72	101220.82	647	0	578.00
155	776642	11.60	66.82	101221.67	647	0	578.00
156	781683	11.61	66.36	101216.41	646	0	578.00
157	786719	11.61	66.60	101215.71	647	0	578.00
158	791755	11.60	66.72	101217.21	647	0	578.00
159	796792	11.60	66.59	101212.89	648	0	577.00
160	801828	11.60	66.04	101217.80	648	0	578.00
161	806864	11.60	66.43	101214.24	649	0	578.00
162	811901	11.60	66.42	101221.49	649	0	578.00
